FID,lon,lat
5543,113.82829,22.59784
5544,113.82796,22.59702
5545,113.82803,22.59768
5546,113.82881,22.59689
5547,113.82914,22.59652
5548,113.829,22.59724
5549,113.82952,22.59695
5550,113.83026,22.59377
5551,113.82991,22.59354
5552,113.83046,22.59548
5553,113.83081,22.5948
5554,113.83084,22.59407
5555,113.8306,22.59612
5556,113.83087,22.59543
5557,113.83114,22.59463
5558,113.83089,22.59189
5559,113.83138,22.59315
5560,113.83134,22.59356
5561,113.83129,22.59407
5562,113.83156,22.59482
5563,113.83222,22.59677
5564,113.83419,22.58842
5565,113.83444,22.58848
5566,113.83325,22.58832
5567,113.83429,22.58861
5568,113.83439,22.5888
5569,113.83461,22.58867
5570,113.83393,22.58864
5571,113.83415,22.58885
5572,113.83291,22.5888
5573,113.83424,22.58906
5574,113.83448,22.58899
5575,113.83296,22.58904
5576,113.8333,22.58883
5577,113.83272,22.58918
5578,113.8345,22.58933
5579,113.83273,22.58951
5580,113.83309,22.58947
5581,113.8325,22.58949
5582,113.83472,22.58971
5583,113.83551,22.58904
5584,113.83248,22.58975
5585,113.8327,22.58978
5586,113.83223,22.58981
5587,113.83229,22.59013
5588,113.83251,22.59005
5589,113.83208,22.59011
5590,113.8321,22.59032
5591,113.83232,22.59035
5592,113.83829,22.59051
5593,113.83838,22.59061
5594,113.83806,22.59045
5595,113.83315,22.59066
5596,113.83306,22.59108
5597,113.83779,22.59068
5598,113.83181,22.59048
5599,113.83204,22.59065
5600,113.83805,22.59075
5601,113.83825,22.59075
5602,113.83819,22.59094
5603,113.83856,22.59095
5604,113.83787,22.59098
5605,113.8381,22.59109
5606,113.8319,22.59176
5607,113.83639,22.59236
5608,113.83469,22.5917
5609,113.83224,22.59237
5610,113.83181,22.59253
5611,113.83172,22.59299
5612,113.83211,22.59281
5613,113.83173,22.59344
5614,113.84043,22.59617
5615,113.8406,22.59644
5616,113.83999,22.59677
5617,113.83791,22.59775
5618,113.83296,22.59584
5619,113.83365,22.58959
5620,113.83319,22.59036
5621,113.83344,22.59052
5622,113.83386,22.59641
5623,113.83299,22.59295
5624,113.8337,22.59024
5625,113.83447,22.59019
5626,113.83425,22.58989
5627,113.83407,22.59474
5628,113.83389,22.59345
5629,113.83451,22.59761
5630,113.83498,22.59304
5631,113.83631,22.5929
5632,113.83586,22.5925
5633,113.8361,22.59208
5634,113.83482,22.59252
5635,113.83681,22.59136
5636,113.83554,22.59488
5637,113.83638,22.59382
5638,113.83745,22.59766
5639,113.83628,22.59765
5640,113.83698,22.59214
5641,113.83769,22.59151
5642,113.83906,22.59333
5643,113.83756,22.59306
5644,113.83816,22.59221
5645,113.83829,22.59474
5646,113.83866,22.59672
5647,113.83961,22.59574
5648,113.83849,22.59008
5649,113.83869,22.59039
5650,113.83854,22.58886
5651,113.83935,22.58974
5652,113.83921,22.59002
5653,113.84056,22.58843
5654,113.83954,22.58842
5655,113.83968,22.58928
5656,113.83988,22.5901
5657,113.84025,22.59289
5658,113.84036,22.59164
5659,113.84037,22.59069
5660,113.84058,22.59509
5661,113.84077,22.59597
5662,113.84097,22.59098
5663,113.84096,22.59186
5664,113.84105,22.58958
5665,113.84132,22.58831
5666,113.84171,22.58841
5667,113.84162,22.58861
5668,113.84181,22.58861
5669,113.84628,22.58614
5670,113.8503,22.59362
5671,113.84561,22.59527
5672,113.8458,22.59511
5673,113.84462,22.59694
5674,113.84186,22.58888
5675,113.84235,22.59064
5676,113.8416,22.59098
5677,113.84249,22.59194
5678,113.84156,22.59614
5679,113.8422,22.59472
5680,113.84378,22.59543
5681,113.84232,22.58927
5682,113.84238,22.5888
5683,113.84342,22.5921
5684,113.84476,22.59677
5685,113.84488,22.59703
5686,113.84539,22.59619
5687,113.84645,22.5969
5688,113.84569,22.59742
5689,113.84655,22.59586
5690,113.84728,22.59618
5691,113.84838,22.59642
5692,113.85081,22.58674
5693,113.85606,22.59098
5694,113.85656,22.59089
5695,113.85556,22.59089
5696,113.85954,22.59304
5697,113.85132,22.59489
5698,113.85213,22.59478
5699,113.85111,22.59487
5700,113.85113,22.59508
5701,113.85132,22.59508
5702,113.85093,22.59533
5703,113.85471,22.5952
5704,113.85508,22.59551
5705,113.85437,22.59546
5706,113.85475,22.59556
5707,113.85449,22.5958
5708,113.8548,22.5958
5709,113.8541,22.59784
5710,113.85239,22.58901
5711,113.85278,22.58946
5712,113.85271,22.59324
5713,113.85413,22.59181
5714,113.85147,22.59122
5715,113.85317,22.58964
5716,113.85302,22.58913
5717,113.85335,22.58951
5718,113.85356,22.58921
5719,113.85532,22.59057
5720,113.85416,22.59041
5721,113.85445,22.58964
5722,113.85525,22.59612
5723,113.85555,22.59574
5724,113.85676,22.59539
5725,113.85591,22.59057
5726,113.85644,22.59053
5727,113.85514,22.58899
5728,113.8577,22.58913
5729,113.85664,22.59334
5730,113.857,22.59213
5731,113.85594,22.59193
5732,113.85895,22.5907
5733,113.85754,22.59036
5734,113.85923,22.58937
5735,113.85797,22.59501
5736,113.86781,22.58839
5737,113.86141,22.58933
5738,113.86236,22.59061
5739,113.86341,22.59003
5740,113.86265,22.59089
5741,113.86293,22.59118
5742,113.86351,22.59167
5743,113.86412,22.59204
5744,113.86382,22.59233
5745,113.86422,22.59232
5746,113.86474,22.59237
5747,113.86138,22.59154
5748,113.86095,22.59132
5749,113.86046,22.5927
5750,113.8606,22.593
5751,113.86354,22.59477
5752,113.86716,22.59328
5753,113.87011,22.59562
5754,113.8645,22.59739
5755,113.85964,22.58837
5756,113.86038,22.5884
5757,113.86039,22.59381
5758,113.86198,22.59543
5759,113.86054,22.59486
5760,113.8661,22.59112
5761,113.86452,22.59045
5762,113.86814,22.5893
5763,113.86913,22.59505
5764,113.87319,22.58885
5765,113.87336,22.58904
5766,113.8763,22.58906
5767,113.87531,22.58994
5768,113.8764,22.59116
5769,113.8716,22.59355
5770,113.87131,22.59404
5771,113.87236,22.59398
5772,113.87098,22.59608
5773,113.87089,22.59363
5774,113.87162,22.59164
5775,113.87396,22.59073
5776,113.87296,22.58952
5777,113.8747,22.58973
5778,113.87503,22.58947
5779,113.87409,22.58876
5780,113.87428,22.59502
5781,113.87481,22.59273
5782,113.87386,22.59252
5783,113.87483,22.59153
5784,113.88654,22.59299
5785,113.88419,22.59327
5786,113.88654,22.59318
5787,113.88746,22.59347
5788,113.88194,22.59479
5789,113.88268,22.59475
5790,113.88221,22.59532
5791,113.88193,22.5964
5792,113.88078,22.5927
5793,113.88298,22.59431
5794,113.88312,22.59446
5795,113.88322,22.5927
5796,113.88577,22.59289
5797,113.88511,22.5924
5798,113.8851,22.59063
5799,113.8859,22.58862
5800,113.88584,22.59207
5801,113.88646,22.59256
5802,113.88714,22.59102
5803,113.88665,22.58972
5804,113.88852,22.5931
5805,113.88737,22.59308
5806,113.88832,22.59248
5807,113.88797,22.58922
5808,113.88901,22.5888
5809,113.88948,22.58607
5810,113.88726,22.58821
5811,113.88592,22.5942
5812,113.89386,22.58748
5813,113.89377,22.59147
5814,113.89398,22.59163
5815,113.8998,22.59113
5816,113.89356,22.59156
5817,113.89377,22.59166
5818,113.89385,22.59188
5819,113.89405,22.59185
5820,113.88868,22.59342
5821,113.88853,22.59402
5822,113.88929,22.59337
5823,113.8894,22.59429
5824,113.89148,22.58974
5825,113.88925,22.59043
5826,113.89013,22.59338
5827,113.89131,22.59327
5828,113.89128,22.59365
5829,113.8925,22.59355
5830,113.89392,22.59346
5831,113.89375,22.59276
5832,113.89848,22.59704
5833,113.90474,22.58857
5834,113.90214,22.59261
5835,113.90199,22.59292
5836,113.90171,22.59332
5837,113.90308,22.59548
5838,113.90309,22.59613
5839,113.90333,22.59629
5840,113.90406,22.59721
5841,113.89958,22.59784
5842,113.90033,22.59465
5843,113.90013,22.59651
5844,113.90093,22.59519
5845,113.90106,22.59333
5846,113.90132,22.59291
5847,113.90172,22.59232
5848,113.90108,22.59253
5849,113.90149,22.59399
5850,113.90148,22.59495
5851,113.90143,22.59594
5852,113.90264,22.59594
5853,113.90186,22.5956
5854,113.90227,22.5979
5855,113.90074,22.59707
5856,113.90298,22.5967
5857,113.90232,22.59397
5858,113.90262,22.5927
5859,113.903,22.59297
5860,113.903,22.59253
5861,113.9025,22.59232
5862,113.90237,22.59162
5863,113.90314,22.59235
5864,113.90373,22.59214
5865,113.90355,22.5961
5866,113.90394,22.59592
5867,113.90389,22.59557
5868,113.90391,22.59322
5869,113.9046,22.59286
5870,113.90379,22.59251
5871,113.90574,22.59585
5872,113.90452,22.59558
5873,113.90518,22.595
5874,113.91537,22.58842
5875,113.91499,22.58842
5876,113.91518,22.58852
5877,113.91566,22.58848
5878,113.91551,22.58866
5879,113.9157,22.5888
5880,113.91413,22.58864
5881,113.91462,22.58881
5882,113.91394,22.58918
5883,113.91418,22.58923
5884,113.91447,22.58932
5885,113.91553,22.58937
5886,113.91417,22.58952
5887,113.91447,22.58961
5888,113.91442,22.58985
5889,113.9147,22.58972
5890,113.91079,22.59118
5891,113.91383,22.59139
5892,113.91331,22.592
5893,113.91361,22.59218
5894,113.91516,22.59151
5895,113.91323,22.59227
5896,113.91352,22.59237
5897,113.91296,22.59246
5898,113.91359,22.58905
5899,113.91362,22.58888
5900,113.91298,22.58858
5901,113.91175,22.58909
5902,113.91597,22.58897
5903,113.9163,22.58997
5904,113.91636,22.58945
5905,113.91652,22.58933
5906,113.91531,22.59301
5907,113.91692,22.58973
5908,113.91682,22.58807
5909,113.92668,22.59138
5910,113.91885,22.59653
5911,113.91751,22.58952
5912,113.91964,22.58936
5913,113.92387,22.5889
5914,113.92332,22.59039
5915,113.92222,22.58937
5916,113.83515,22.57895
5917,113.8343,22.57889
5918,113.8387,22.57927
5919,113.834,22.57947
5920,113.83419,22.57957
5921,113.834,22.57967
5922,113.834,22.57986
5923,113.83423,22.57978
5924,113.83337,22.57969
5925,113.83305,22.58024
5926,113.83334,22.58033
5927,113.83305,22.58043
5928,113.83305,22.58062
5929,113.83341,22.5806
5930,113.83286,22.58062
5931,113.83286,22.58081
5932,113.83305,22.58081
5933,113.83267,22.58081
5934,113.83277,22.58101
5935,113.83219,22.58071
5936,113.83172,22.58157
5937,113.83222,22.58132
5938,113.83992,22.58156
5939,113.83144,22.58334
5940,113.8321,22.5848
5941,113.83232,22.58488
5942,113.83204,22.58512
5943,113.83229,22.58518
5944,113.83263,22.58534
5945,113.83289,22.58573
5946,113.83233,22.5856
5947,113.83267,22.58576
5948,113.83308,22.58592
5949,113.83267,22.58595
5950,113.83286,22.58595
5951,113.83286,22.58614
5952,113.83305,22.58614
5953,113.83359,22.58646
5954,113.83617,22.58313
5955,113.834,22.58718
5956,113.83386,22.58761
5957,113.83336,22.58695
5958,113.83362,22.58775
5959,113.8341,22.58766
5960,113.83386,22.5879
5961,113.8341,22.58794
5962,113.83442,22.588
5963,113.83406,22.58818
5964,113.83458,22.58833
5965,113.83195,22.58461
5966,113.83187,22.58486
5967,113.83374,22.58809
5968,113.83351,22.5879
5969,113.84042,22.58747
5970,113.83147,22.58153
5971,113.83105,22.58328
5972,113.83159,22.58179
5973,113.83388,22.58011
5974,113.83375,22.57997
5975,113.83357,22.58025
5976,113.83443,22.57954
5977,113.83491,22.5793
5978,113.83477,22.57913
5979,113.83551,22.57888
5980,113.83892,22.5788
5981,113.83918,22.57889
5982,113.84334,22.58147
5983,113.84415,22.58143
5984,113.84534,22.58189
5985,113.85065,22.58318
5986,113.84743,22.58272
5987,113.84438,22.58294
5988,113.84452,22.58392
5989,113.84347,22.58428
5990,113.84385,22.58437
5991,113.84409,22.58442
5992,113.84393,22.58461
5993,113.84271,22.5842
5994,113.85025,22.5848
5995,113.84297,22.58491
5996,113.84429,22.58569
5997,113.8479,22.58704
5998,113.84725,22.58671
5999,113.84771,22.58728
6000,113.84802,22.58734
6001,113.84828,22.58747
6002,113.84818,22.58785
6003,113.84746,22.5879
6004,113.84775,22.58776
6005,113.84833,22.58817
6006,113.84856,22.58778
6007,113.84785,22.58818
6008,113.84804,22.58817
6009,113.84837,22.58656
6010,113.84837,22.58718
6011,113.84814,22.58699
6012,113.84366,22.58089
6013,113.84167,22.57865
6014,113.8428,22.5809
6015,113.84446,22.57919
6016,113.84678,22.58036
6017,113.84569,22.57926
6018,113.8471,22.57891
6019,113.84955,22.58077
6020,113.8505,22.58093
6021,113.84907,22.57948
6022,113.84818,22.58852
6023,113.85399,22.57995
6024,113.85418,22.58005
6025,113.8551,22.57997
6026,113.854,22.58021
6027,113.85424,22.58029
6028,113.85759,22.58135
6029,113.85375,22.58276
6030,113.85142,22.58414
6031,113.85184,22.58448
6032,113.85129,22.5847
6033,113.85202,22.58514
6034,113.85259,22.58532
6035,113.85412,22.58474
6036,113.85478,22.58549
6037,113.85534,22.58606
6038,113.855,22.58464
6039,113.85589,22.58461
6040,113.85562,22.58536
6041,113.85619,22.58365
6042,113.85688,22.58441
6043,113.85709,22.58354
6044,113.85774,22.58425
6045,113.85932,22.58586
6046,113.85837,22.5844
6047,113.85807,22.58325
6048,113.85985,22.58752
6049,113.85228,22.58281
6050,113.8512,22.57954
6051,113.85282,22.58126
6052,113.85149,22.5809
6053,113.85325,22.5795
6054,113.85479,22.57915
6055,113.85622,22.57904
6056,113.8551,22.58144
6057,113.85488,22.5834
6058,113.85641,22.58282
6059,113.85866,22.58001
6060,113.85866,22.58176
6061,113.86054,22.58068
6062,113.86109,22.58218
6063,113.86675,22.58348
6064,113.86693,22.58366
6065,113.86736,22.58369
6066,113.86705,22.58406
6067,113.8675,22.58404
6068,113.87076,22.58624
6069,113.8607,22.58742
6070,113.86084,22.58785
6071,113.86179,22.58509
6072,113.86126,22.58641
6073,113.86211,22.58732
6074,113.86377,22.58759
6075,113.86538,22.58577
6076,113.86781,22.584
6077,113.86785,22.58453
6078,113.86822,22.58438
6079,113.86861,22.58499
6080,113.87007,22.58291
6081,113.8688,22.58484
6082,113.86966,22.58255
6083,113.86863,22.58348
6084,113.86148,22.57868
6085,113.86229,22.57873
6086,113.86309,22.57972
6087,113.86326,22.57985
6088,113.86645,22.57982
6089,113.86786,22.57879
6090,113.86564,22.58043
6091,113.86728,22.58276
6092,113.86448,22.58381
6093,113.86775,22.58153
6094,113.86945,22.58098
6095,113.86895,22.58208
6096,113.87526,22.57886
6097,113.87849,22.57788
6098,113.87508,22.57897
6099,113.87531,22.57909
6100,113.87521,22.57976
6101,113.87531,22.58043
6102,113.87577,22.57966
6103,113.87292,22.57872
6104,113.87001,22.57979
6105,113.87663,22.58231
6106,113.87264,22.58709
6107,113.87286,22.58691
6108,113.8729,22.58779
6109,113.87419,22.58773
6110,113.87524,22.58667
6111,113.87845,22.58566
6112,113.87658,22.58524
6113,113.87491,22.58101
6114,113.87345,22.5823
6115,113.87531,22.5812
6116,113.87384,22.58465
6117,113.87966,22.58225
6118,113.88517,22.58299
6119,113.88537,22.58746
6120,113.88285,22.57954
6121,113.88144,22.57958
6122,113.88207,22.58185
6123,113.88245,22.58035
6124,113.88324,22.58122
6125,113.89424,22.57946
6126,113.89548,22.58062
6127,113.89529,22.58062
6128,113.89529,22.58081
6129,113.89548,22.58081
6130,113.8951,22.58081
6131,113.8951,22.581
6132,113.89529,22.581
6133,113.89494,22.58121
6134,113.89316,22.5818
6135,113.89558,22.584
6136,113.8996,22.58585
6137,113.89114,22.58588
6138,113.89544,22.57925
6139,113.89596,22.57915
6140,113.89594,22.58039
6141,113.89627,22.57998
6142,113.89671,22.58085
6143,113.89792,22.58221
6144,113.89734,22.58278
6145,113.89806,22.58235
6146,113.89872,22.58317
6147,113.89835,22.5788
6148,113.89935,22.58181
6149,113.9076,22.58699
6150,113.90828,22.58756
6151,113.90213,22.58434
6152,113.90408,22.58436
6153,113.90371,22.58276
6154,113.89918,22.58023
6155,113.89995,22.57964
6156,113.90026,22.58034
6157,113.90061,22.58217
6158,113.90054,22.58068
6159,113.90074,22.58031
6160,113.90091,22.57989
6161,113.90161,22.58093
6162,113.9018,22.57818
6163,113.90336,22.57946
6164,113.90325,22.57846
6165,113.90687,22.58163
6166,113.90725,22.5796
6167,113.90576,22.57928
6168,113.91585,22.58347
6169,113.9175,22.58323
6170,113.91559,22.58349
6171,113.91572,22.5837
6172,113.914,22.5834
6173,113.91522,22.5838
6174,113.91458,22.58449
6175,113.91035,22.5861
6176,113.91509,22.58804
6177,113.91487,22.58801
6178,113.91528,22.58823
6179,113.9149,22.58823
6180,113.91509,22.58823
6181,113.90802,22.58564
6182,113.90826,22.58647
6183,113.90907,22.58645
6184,113.90871,22.58699
6185,113.90929,22.58727
6186,113.90942,22.58524
6187,113.9108,22.58485
6188,113.90912,22.58429
6189,113.91005,22.58756
6190,113.91121,22.58757
6191,113.91162,22.5856
6192,113.91122,22.58657
6193,113.91132,22.58332
6194,113.91177,22.58478
6195,113.91212,22.58788
6196,113.91201,22.58712
6197,113.91274,22.58449
6198,113.9125,22.5852
6199,113.90956,22.57909
6200,113.91293,22.58712
6201,113.91315,22.58597
6202,113.91339,22.58507
6203,113.91393,22.58792
6204,113.91463,22.58817
6205,113.91426,22.58579
6206,113.91414,22.58689
6207,113.91535,22.58749
6208,113.91606,22.58677
6209,113.91528,22.58671
6210,113.91658,22.58245
6211,113.92379,22.57923
6212,113.92346,22.58071
6213,113.92372,22.58083
6214,113.9234,22.58094
6215,113.9237,22.58105
6216,113.91957,22.57946
6217,113.91803,22.58195
6218,113.91576,22.58014
6219,113.92278,22.57958
6220,113.92321,22.58052
6221,113.92348,22.58041
6222,113.92371,22.5817
6223,113.92373,22.5828
6224,113.92427,22.58154
6225,113.9245,22.58461
6226,113.92418,22.58223
6227,113.92565,22.58257
6228,113.92571,22.57983
6229,113.92632,22.58109
6230,113.92888,22.57934
6231,113.92922,22.58018
6232,113.92935,22.58055
6233,113.92956,22.58049
6234,113.92936,22.581
6235,113.928,22.5828
6236,113.92698,22.58194
6237,113.9276,22.57976
6238,113.92698,22.58043
6239,113.92837,22.58121
6240,113.92871,22.58019
6241,113.92878,22.58079
6242,113.8407,22.57354
6243,113.8399,22.57434
6244,113.84014,22.57438
6245,113.84058,22.57423
6246,113.84077,22.57457
6247,113.8399,22.57453
6248,113.84015,22.57458
6249,113.83971,22.57453
6250,113.83971,22.57472
6251,113.83993,22.57474
6252,113.83952,22.57472
6253,113.83952,22.57491
6254,113.83974,22.57493
6255,113.83819,22.57643
6256,113.838,22.57643
6257,113.83833,22.57561
6258,113.838,22.57662
6259,113.83819,22.57662
6260,113.83781,22.57662
6261,113.83743,22.57662
6262,113.83762,22.57671
6263,113.83722,22.57659
6264,113.83781,22.57681
6265,113.838,22.57681
6266,113.83724,22.57681
6267,113.83743,22.57681
6268,113.83705,22.57719
6269,113.83739,22.57744
6270,113.83659,22.57698
6271,113.83607,22.57755
6272,113.83634,22.57762
6273,113.83662,22.57762
6274,113.83586,22.57771
6275,113.8361,22.57776
6276,113.83634,22.57782
6277,113.83586,22.5779
6278,113.83612,22.57798
6279,113.83524,22.57814
6280,113.835,22.57876
6281,113.8354,22.57869
6282,113.83585,22.57829
6283,113.83838,22.57618
6284,113.83854,22.57642
6285,113.83914,22.57558
6286,113.83984,22.57717
6287,113.84075,22.58052
6288,113.84405,22.56907
6289,113.8439,22.56977
6290,113.8444,22.56936
6291,113.84314,22.57072
6292,113.8428,22.57088
6293,113.84276,22.57129
6294,113.84311,22.57115
6295,113.84242,22.57145
6296,113.84613,22.5704
6297,113.84238,22.57186
6298,113.84273,22.57172
6299,113.84188,22.57228
6300,113.84224,22.57252
6301,113.84181,22.573
6302,113.842,22.5731
6303,113.84159,22.57298
6304,113.84219,22.57319
6305,113.84337,22.57251
6306,113.8419,22.57319
6307,113.84162,22.57319
6308,113.84181,22.57329
6309,113.842,22.57338
6310,113.84219,22.57338
6311,113.84167,22.57348
6312,113.84187,22.57362
6313,113.84134,22.57368
6314,113.84124,22.57396
6315,113.84151,22.57389
6316,113.84102,22.57393
6317,113.84105,22.57415
6318,113.84124,22.57415
6319,113.84143,22.575
6320,113.8435,22.5733
6321,113.8433,22.57583
6322,113.84373,22.56983
6323,113.84328,22.5702
6324,113.84389,22.56998
6325,113.8436,22.57049
6326,113.8445,22.57798
6327,113.84528,22.57561
6328,113.84837,22.57253
6329,113.84676,22.57052
6330,113.84745,22.57788
6331,113.84978,22.5748
6332,113.8474,22.57355
6333,113.85099,22.57713
6334,113.84801,22.57628
6335,113.85076,22.5702
6336,113.84888,22.56989
6337,113.85073,22.57182
6338,113.84853,22.57104
6339,113.85047,22.575
6340,113.85065,22.57538
6341,113.85061,22.57591
6342,113.8578,22.56939
6343,113.85742,22.56939
6344,113.85761,22.56939
6345,113.85447,22.56939
6346,113.85761,22.56958
6347,113.8578,22.56958
6348,113.85381,22.56947
6349,113.85788,22.5698
6350,113.85802,22.56966
6351,113.85876,22.57058
6352,113.85516,22.57146
6353,113.85375,22.57029
6354,113.85494,22.57148
6355,113.85535,22.57165
6356,113.85492,22.5717
6357,113.85513,22.57167
6358,113.85554,22.57184
